 &plot nbnd=  38, nks=  1401 /
   -1.478   -1.478   -1.465   -1.465   -0.041   -0.041    0.358    0.358    0.382    0.382
    5.043    5.043    5.854    5.854    6.442    6.442    6.783    6.783    9.851    9.851
   10.898   10.898   11.108   11.108   13.167   13.167   15.157   15.157
            0.000000  0.083969  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.147   -5.147
   -1.478   -1.478   -1.464   -1.464   -0.041   -0.041    0.357    0.357    0.382    0.382
    5.028    5.028    5.853    5.853    6.436    6.436    6.795    6.795    9.853    9.853
   10.895   10.895   11.114   11.114   13.182   13.182   15.133   15.133
            0.000000  0.086179  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.146   -5.146
   -1.478   -1.478   -1.464   -1.464   -0.041   -0.041    0.357    0.357    0.382    0.382
    5.013    5.013    5.852    5.852    6.430    6.430    6.806    6.806    9.854    9.854
   10.892   10.892   11.120   11.120   13.198   13.198   15.110   15.110
            0.000000  0.088388  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.145   -5.145
   -1.478   -1.478   -1.464   -1.464   -0.040   -0.040    0.357    0.357    0.383    0.383
    4.998    4.998    5.850    5.850    6.424    6.424    6.818    6.818    9.855    9.855
   10.889   10.889   11.126   11.126   13.214   13.214   15.086   15.086
            0.000000  0.090598  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.144   -5.144
   -1.477   -1.477   -1.463   -1.463   -0.040   -0.040    0.356    0.356    0.383    0.383
    4.983    4.983    5.849    5.849    6.417    6.417    6.830    6.830    9.857    9.857
   10.886   10.886   11.132   11.132   13.230   13.230   15.062   15.062
            0.000000  0.092808  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.142   -5.142
   -1.477   -1.477   -1.463   -1.463   -0.040   -0.040    0.356    0.356    0.384    0.384
    4.968    4.968    5.847    5.847    6.411    6.411    6.842    6.842    9.858    9.858
   10.884   10.884   11.139   11.139   13.247   13.247   15.038   15.038
            0.000000  0.095017  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.141   -5.141
   -1.477   -1.477   -1.462   -1.462   -0.039   -0.039    0.356    0.356    0.384    0.384
    4.953    4.953    5.845    5.845    6.404    6.404    6.854    6.854    9.859    9.859
   10.881   10.881   11.146   11.146   13.264   13.264   15.015   15.015
            0.000000  0.097227  0.000000
